9110.12.00;  Mouvements incomplets, assemblés.;30;
9110.19.00;  Ebauches..;30;
9110.90.00; Autres.;30;
9111.10.00; Boîtes  en  métaux  précieux  ou  en  plaqués  ou doublés de métaux précieux.;30;
9111.20.00; Boîtes  en  métaux  communs,  même  dorés  ou argentés.;30;
9111.80.00; Autres boîtes;30;
9111.90.00; Parties..;30;
9112.20.00; Cages et cabinets.;30;
9112.90.00; Parties.;30;
9113.10.00; En métaux précieux ou en plaqués ou doublés de métaux précieux.;30;
9113.20.00; En métaux communs, même dorés ou argentés;30;
9113.90.00; Autres..;30;
9114.10.00; Ressorts, y compris les spiraux;30;
9114.20.00; Pierres..;30;
9114.30.00; Cadrans;30;
9114.40.00; Platines et ponts;30;
9114.90.00; Autres;20;
9201.10.00; Pianos droits;30;
9201.20.00; Pianos à queue.;30;
9201.90.00; Autres..;30;
9202.10.00; A cordes frottées à l'aide d'un archet..;30;
9202.90.00; Autres;30;
9205.10.00; Instruments dits << cuivres >>;30;
9205.90.00; Autres..;30;
9206.00.00;Instruments   de   musique   à   percussion  (tambours,  caisses,  xylophones,  cymbales;30;
9207.10.00; Instruments à clavier, autres que les accordéons..;30;
9207.90.00; Autres..;30;
9208.10.00; Boîtes à musique..;30;
9208.90.00; Autres;30;
9209.30.00; Cordes harmoniques.;30;
9209.91.00;  Parties et accessoires de pianos.;30;
9209.92.00;  Parties et accessoires des instruments de musique du n° 92.02;30;
9209.94.00;  Parties et accessoires des instruments de musique du n° 92.07;30;
9209.99.00;  Autres;30;
9301.11.00;  Autopropulsées..;30;
9301.19.00;  Autres.;30;
9301.20.00;" Tubes lancemissiles; lanceflammes; lancegrenades; lancetorpilles et lanceurs simil";30;
9301.90.00; Autres;30;
9302.00.00;Revolvers et pistolets, autres que ceux des n°s 93.03 ou 93.04(*);30;NMB
9303.10.00; Armes à feu ne pouvant être chargées que par le canon(*).;30;NMB
9303.20.00; Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon li;30;NMB
9303.30.00; Autres  fusils  et  carabines  de  chasse  ou  de  tir sportif(*);30;NMB
9303.90.00; Autres(*)..;30;NMB
9304.00.00;Autres armes (fusils, carabines et pistolets à ressort, à air comprimé ou à gaz, matraqu;30;NMB
9305.10.00; De revolvers ou pistolets;30;
9305.21.00;  Canons lisses;30;
9305.29.00;  Autres;20;
9305.91.00;  Des armes de guerre du n° 93.01;20;
9305.99.00;  Autres;20;
9306.21.00;  Cartouches;30;
9306.29.10;   Douilles..;10;
9306.29.90;   Autres.;30;
9306.30.00; Autres cartouches et leurs parties;30;
9306.90.00; Autres.;30;
9307.00.00;Sabres, épées, baïonnettes, lances et autres armes blanches, leurs parties et leurs four;30;
9401.10.00; Sièges des types utilisés pour véhicules aériens;30;
9401.20.00; Sièges des types utilisés pour véhicules automobiles;30;
9401.30.00; Sièges pivotants, ajustables en hauteur;30;
9401.40.00; Sièges autres que le matériel de camping ou de jardin, transformables en lits.;30;
9401.51.00;  En bambou ou en rotin;30;
9401.59.00;  Autres;30;
9401.61.00;  Rembourrés;30;
9401.69.00;  Autres.;30;
9401.71.00;  Rembourrés..;30;
9401.79.00;  Autres;30;
9401.80.00; Autres sièges;30;
9401.90.00; Parties.;20;
9402.10.10;  Fauteuils de dentistes et leurs parties.;5;
9402.10.20;  Fauteuils pour salons de coiffures et fauteuils similaires, et leurs parties;10;
9402.90.00; Autres..;5;
9403.10.00; Meubles en métal des types utilisés dans les bureaux.;30;
9403.20.00; Autres meubles en métal;30;
9403.30.00; Meubles en bois des types utilisés dans les bureaux;30;
9403.40.00; Meubles en bois des types utilisés dans les cuisines..;30;
9403.50.00; Meubles en bois des types utilisés dans les chambres  à coucher..;30;
9403.60.00; Autres meubles en bois;30;
9403.70.00; Meubles en matières plastiques;30;
9403.81.00;  En bambou ou en rotin.;30;
9403.89.00;  Autres..;30;
9403.90.00; Parties.;30;
9404.10.00; Sommiers;30;
9404.21.00; En caoutchouc alvéolaire ou en matières plastiques alvéolaires, recouverts ou non..;30;
9404.29.00;  En autres matières.;30;
9404.30.00; Sacs de couchage.;30;
9404.90.00; Autres..;30;
9405.10.00;  Lustres et autres appareils d'éclairage électriques à suspendre ou à fixer au plafond;30;
9405.20.00; Lampes de chevet, lampes de bureau et lampadaires d'intérieur, électriques..;30;
9405.30.00; Guirlandes électriques des types utilisés pour les arbres de Noël.;30;
9405.40.10;  Projecteurs;30;
9405.40.90;  Autres.;30;
9405.50.10;  Lampestempêtes;10;
9405.50.20;  Lampes à pression.;20;
9405.50.90;  Autres.;30;
9405.60.00; Lampesréclames, enseignes lumineuses, plaques indicatrices lumineuses et articles sim;30;
9405.91.00;  En verre.;20;
9405.92.00;  En matières plastiques;20;
9405.99.00;  Autres.;20;
9406.00.00;Constructions préfabriquées..;10;
9503.00.00;" Tricycles, trottinettes, autos à pédales et jouets à roues similaires ; landaus et pou";30;
9504.10.00; Jeux vidéo des types utilisables avec un récepteur de télévision;30;
9504.20.00; Billards de tout genre et leurs accessoires;30;
9504.30.00; Autres jeux fonctionnant par l'introduction d'une pièce de monnaie, d'un billet de ban;30;
9504.40.00; Cartes à jouer;30;
9504.90.00; Autres;30;
9505.10.00; Articles pour fêtes de Noël.;30;
9505.90.00; Autres...;30;
9506.11.00;  Skis;30;
9506.12.00;  Fixations pour skis;30;
9506.19.00;  Autres;30;
9506.21.00;  Planches à voile.;30;
9506.29.00;  Autres;30;
9506.31.00;   Clubs complets.;30;
9506.32.00;  Balles.;30;
9506.39.00;  Autres;30;
9506.40.00; Articles et matériel pour le tennis de table;30;
9506.51.00;  Raquettes de tennis, même non cordées;30;
9506.59.00;  Autres;30;
9506.61.00;  Balles de tennis.;30;
9506.62.00;  Gonflables.;30;
9506.69.00;  Autres;30;
9506.70.00; Patins à glace et patins à roulettes, y compris les   chaussures auxquelles sont fixés;30;
9506.91.00;  Articles et matériel pour la culture physique, la gymnastique ou l'athlétisme.;30;
9506.99.00;  Autres.;30;
9507.10.00; Cannes à pêche.;30;
9507.20.00; Hameçons, même montés sur avançons;0;
9507.30.00; Moulinets pour la pêche;0;
9507.90.00; Autres;0;
9508.10.00; Cirques ambulants et ménageries ambulantes...;0;
9508.20.00; Autres;0;
9601.10.00; Ivoire travaillé et ouvrages en ivoire;30;
9601.90.00; Autres;30;
9602.00.00;"Matières végétales ou minérales à tailler, travaillées, et ouvrages en ces matières; ouv";30;
9603.10.00;Balais et balayettes consistant en brindilles ou autres matières végétales en bottes li;30;
9603.21.00;  Brosses à dents, y compris les brosses à dentiers;30;
9603.29.00;  Autres.;30;
9603.30.00; Pinceaux et brosses pour artistes, pinceaux à écrire et pinceaux similaires pour l'app;20;
9603.40.00; Brosses et pinceaux à peindre, à badigeonner,   à vernir ou similaires (autres que les;30;
9603.50.00; Autres brosses constituant des parties de machines, d'appareils ou de véhicules;30;
9603.90.10;  Têtes préparées pour articles de brosserie.;20;
9603.90.90;  Autres...;30;
9604.00.00;Tamis et cribles, à main;30;
9605.00.00;Assortiments  de  voyage  pour  la  toilette  des personnes, la couture ou le nettoyage ;30;
9606.10.00; Boutonspression et leurs parties..;20;
9606.21.00;  En  matières  plastiques,  non  recouverts  de matières textiles.;20;
9606.22.00;  En métaux communs, non recouverts de matières textiles.;20;
9606.29.00;  Autres..;20;
9606.30.00;" Formes pour boutons et autres parties de boutons ; ébauches de boutons";20;
9607.11.00;  Avec agrafes en métaux communs.;20;
9607.19.00;  Autres..;20;
9607.20.00; Parties;20;
9608.10.00; Stylos et crayons à bille;30;
9608.20.00; Stylos  et  marqueurs  à  mèche  feutre  ou  à  autres pointes poreuses...;30;
9608.31.00;  A dessiner à encre de Chine.;30;
9608.39.00;  Autres;30;
9608.40.00; Portemine.;30;
9608.50.00; Assortiments  d'articles  relevant  d'au  moins deux des souspositions précitées;30;
9608.60.00; Cartouches de rechange pour stylos ou crayons à bille, associés à leur pointe;30;
9608.91.00;  Plumes à écrire et becs pour plumes..;30;
9608.99.10;   Billes en carbure de tungstène;10;
9608.99.90;   Autres..;30;
9609.10.00; Crayons à gaine;30;
9609.20.00; Mines pour crayons ou portemine..;30;
9609.90.00; Autres..;30;
9610.00.00;Ardoises et tableaux pour l'écriture ou le dessin, même encadrés.;30;
9611.00.00;Dateurs, cachets, numéroteurs, timbres et articles similair (y compris les appareils   p;30;
9612.10.00; Rubans encreurs...;30;
9612.20.00; Tampons encreurs;30;
9613.10.00; Briquets de poche, à gaz, non rechargeables;30;
9613.20.00; Briquets de poche, à gaz, rechargeables;30;
9613.80.00; Autres briquets et allumeurs;30;
9613.90.00; Parties;20;
9614.00.00; Pipes (y compris les têtes de pipes), fumecigare et fumecigarette, et leurs parties;20;
9615.11.00;  En caoutchouc durci ou en matières plastiques;30;
9615.19.00;  Autres.;30;
9615.90.00; Autres;30;
9616.10.00; Vaporisateurs de toilette, leurs montures et têtes de montures;10;
9616.20.00; Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits ;10;
9617.00.00;Bouteilles   isolantes   et   autres   récipients isothermiques montés, dont l'isolation;30;
9618.00.00;"Mannequins et articles similaires ; automates et scènes animées pour étalages..";30;
9701.10.00; Tableaux, peintures et dessins;30;
9701.90.00; Autres.;30;
